symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,opened_at,closed_at,balance_after
BTCUSDT,SHORT,67963.4,65837.8419005259,0.04926642413515292,69026.17904973704,65837.8419005259,52.359323426299994,104.71864685,6.59190873,98.12673812,WIN,TAKE_PROFIT,2026-07-26T11:58:22.576469+00:00,2026-07-26T11:58:22.577280+00:00,10569.99142338
ETHUSDT,SHORT,1935.63,1829.740519400845,0.9982097715062668,1988.5747402995778,1829.740519400845,52.84995711689999,105.69991423,3.75862965,101.94128459,WIN,TAKE_PROFIT,2026-07-26T11:58:22.579412+00:00,2026-07-26T11:58:22.580007+00:00,10671.93270797
SOLUSDT,SHORT,78.77,81.26647738060616,21.37398237787917,81.26647738060616,73.77704523878768,53.35966353985,-53.35966354,3.42061685,-56.78028039,LOSS,STOP_LOSS,2026-07-26T11:58:22.582056+00:00,2026-07-26T11:58:22.582766+00:00,10615.15242758
BTCUSDT,SHORT,64536.3,61388.58936911531,0.03372340622237096,66110.15531544235,61388.58936911531,53.0757621379,106.15152428,4.2466162,101.90490808,WIN,TAKE_PROFIT,2026-07-26T11:58:22.584792+00:00,2026-07-26T11:58:22.585123+00:00,10717.05733566
BTCUSDT,SHORT,60199.1,61940.65369024231,0.030768667643455927,61940.65369024231,56715.99261951537,53.5852866783,-53.58528668,3.75807749,-57.34336417,LOSS,STOP_LOSS,2026-07-26T11:58:22.587208+00:00,2026-07-26T11:58:22.587522+00:00,10659.71397149
BTCUSDT,SHORT,62915.8,64838.80573291302,0.02771628235174942,64838.80573291302,59069.78853417397,53.298569857450005,-53.29856986,3.54088272,-56.83945258,LOSS,STOP_LOSS,2026-07-26T11:58:22.589780+00:00,2026-07-26T11:58:22.590037+00:00,10602.87451891
SOLUSDT,SHORT,76.42,80.2079840417652,13.995405474265258,80.2079840417652,68.84403191646962,53.014372594550004,-53.01437259,2.19207215,-55.20644474,LOSS,STOP_LOSS,2026-07-26T11:58:22.592263+00:00,2026-07-26T11:58:22.592649+00:00,10547.66807417
SOLUSDT,SHORT,77.94,81.44339929240044,15.053476914621083,81.44339929240044,70.9332014151991,52.738340370850004,-52.73834037,2.39927432,-55.13761469,LOSS,STOP_LOSS,2026-07-26T11:58:22.594810+00:00,2026-07-26T11:58:22.595661+00:00,10492.53045948
BTCUSDT,SHORT,65034.4,66257.85579685326,0.04288070924371328,66257.85579685326,62587.48840629349,52.4626522974,-52.4626523,5.62990505,-58.09255734,LOSS,STOP_LOSS,2026-07-26T11:58:22.597879+00:00,2026-07-26T11:58:22.599083+00:00,10434.43790214
BTCUSDT,LONG,66270.9,67801.91863214955,0.06815356575700227,65505.390683925216,67801.91863214955,52.1721895107,104.34437902,9.13754066,95.20683836,WIN,TAKE_PROFIT,2026-07-26T11:58:22.601433+00:00,2026-07-26T11:58:22.602102+00:00,10529.6447405
ETHUSDT,LONG,1971.92,2034.1434808902418,1.6922301018603632,1940.8082595548792,2034.1434808902418,52.6482237025,105.29644741,6.77918121,98.51726619,WIN,TAKE_PROFIT,2026-07-26T11:58:22.604509+00:00,2026-07-26T11:58:22.604963+00:00,10628.16200669
ETHUSDT,LONG,2067.5,2031.6495721445685,1.482292212738512,2031.6495721445685,2139.200855710863,53.140810033449995,-53.14081003,6.07613749,-59.21694752,LOSS,STOP_LOSS,2026-07-26T11:58:22.607400+00:00,2026-07-26T11:58:22.609247+00:00,10568.94505917
BTCUSDT,SHORT,67977.3,68840.35799093678,0.06122963445189932,68840.35799093678,66251.18401812643,52.84472529585,-52.8447253,8.37729519,-61.22202048,LOSS,STOP_LOSS,2026-07-26T11:58:22.611901+00:00,2026-07-26T11:58:22.613164+00:00,10507.72303869
ETHUSDT,SHORT,2029.48,2054.1682670591645,2.128080317162121,2054.1682670591645,1980.103465881671,52.53861519345,-52.53861519,8.6903315,-61.22894669,LOSS,STOP_LOSS,2026-07-26T11:58:22.616374+00:00,2026-07-26T11:58:22.616834+00:00,10446.494092
ETHUSDT,LONG,2055.9,2129.9194648051566,1.4113171608979636,2018.8902675974218,2129.9194648051566,52.232470459999995,104.46494092,5.90751884,98.55742208,WIN,TAKE_PROFIT,2026-07-26T11:58:22.619949+00:00,2026-07-26T11:58:22.623965+00:00,10545.05151408
ETHUSDT,LONG,2122.9,2102.2431069255194,2.5524292244866147,2102.2431069255194,2164.213786148962,52.7252575704,-52.72525757,10.78437874,-63.50963631,LOSS,STOP_LOSS,2026-07-26T11:58:22.626536+00:00,2026-07-26T11:58:22.627501+00:00,10481.54187777
SOLUSDT,SHORT,86.14,87.08822254596942,55.269419200817254,87.08822254596942,84.24355490806116,52.40770938885,-52.40770939,9.57422325,-61.98193264,LOSS,STOP_LOSS,2026-07-26T11:58:22.630045+00:00,2026-07-26T11:58:22.630524+00:00,10419.55994513
BTCUSDT,LONG,71270.0,70760.95412335162,0.10234401674888022,70760.95412335162,72288.09175329676,52.09779972565,-52.09779973,14.53601835,-66.63381807,LOSS,STOP_LOSS,2026-07-26T11:58:22.633049+00:00,2026-07-26T11:58:22.633712+00:00,10352.92612706
SOLUSDT,SHORT,86.84,87.72759310724308,58.320226027987914,87.72759310724308,85.06481378551386,51.7646306353,-51.76463064,10.18082149,-61.94545212,LOSS,STOP_LOSS,2026-07-26T11:58:22.636343+00:00,2026-07-26T11:58:22.636911+00:00,10290.98067494
BTCUSDT,LONG,71320.9,70764.2839589916,0.09244236526400092,70764.2839589916,72434.13208201677,51.454903374699995,-51.45490337,13.13469047,-64.58959385,LOSS,STOP_LOSS,2026-07-26T11:58:22.640139+00:00,2026-07-26T11:58:22.640454+00:00,10226.39108109
SOLUSDT,SHORT,86.58,87.67302670770339,46.78015188932179,87.67302670770339,84.39394658459321,51.13195540545,-51.13195541,8.15158306,-59.28353846,LOSS,STOP_LOSS,2026-07-26T11:58:22.643755+00:00,2026-07-26T11:58:22.644453+00:00,10167.10754263
SOLUSDT,SHORT,86.19,87.46274566748389,39.94163092587668,87.46274566748389,83.64450866503222,50.835537713149996,-50.83553771,6.93597388,-57.77151159,LOSS,STOP_LOSS,2026-07-26T11:58:22.647875+00:00,2026-07-26T11:58:22.648362+00:00,10109.33603104
ETHUSDT,SHORT,2080.44,2027.8137224223944,1.92096733730259,2106.753138788803,2027.8137224223944,50.5466801552,101.09336031,7.89182121,93.2015391,WIN,TAKE_PROFIT,2026-07-26T11:58:22.651755+00:00,2026-07-26T11:58:22.653539+00:00,10202.53757014
BTCUSDT,SHORT,69000.0,69557.8136687088,0.09145112555018868,69557.8136687088,67884.37266258239,51.012687850700004,-51.01268785,12.67126801,-63.68395586,LOSS,STOP_LOSS,2026-07-26T11:58:22.657006+00:00,2026-07-26T11:58:22.658163+00:00,10138.85361428
BTCUSDT,SHORT,69138.1,69816.97361040606,0.07467408851122996,69816.97361040606,67780.3527791879,50.6942680714,-50.69426807,10.37634347,-61.07061154,LOSS,STOP_LOSS,2026-07-26T11:58:22.661620+00:00,2026-07-26T11:58:22.662012+00:00,10077.78300274
BTCUSDT,SHORT,68884.5,69628.59131634916,0.06771872471369526,69628.59131634916,67396.31736730167,50.3889150137,-50.38891501,9.3799299,-59.76884491,LOSS,STOP_LOSS,2026-07-26T11:58:22.664735+00:00,2026-07-26T11:58:22.665084+00:00,10018.01415783
BTCUSDT,SHORT,69164.3,69949.36706341805,0.06380355656632294,69949.36706341805,67594.16587316392,50.09007078915,-50.09007079,8.87594673,-58.96601751,LOSS,STOP_LOSS,2026-07-26T11:58:22.667951+00:00,2026-07-26T11:58:22.668359+00:00,9959.04814032
BTCUSDT,LONG,70362.4,69704.7369214583,0.07571542682921456,69704.7369214583,71677.7261570834,49.795240701599994,-49.7952407,10.60524306,-60.40048376,LOSS,STOP_LOSS,2026-07-26T11:58:22.671082+00:00,2026-07-26T11:58:22.672196+00:00,9898.64765656
BTCUSDT,SHORT,69508.0,68537.23186586173,0.10196716711706638,69993.38406706914,68537.23186586173,49.49323828279999,98.98647657,14.07608123,84.91039534,WIN,TAKE_PROFIT,2026-07-26T11:58:22.675076+00:00,2026-07-26T11:58:22.676642+00:00,9983.5580519
ETHUSDT,SHORT,2007.91,2024.896917859749,2.938601968387793,2024.896917859749,1973.9361642805022,49.917790259499995,-49.91779026,11.85081435,-61.76860461,LOSS,STOP_LOSS,2026-07-26T11:58:22.680007+00:00,2026-07-26T11:58:22.680729+00:00,9921.78944729
SOLUSDT,SHORT,84.18,84.89469253583111,69.41299195011294,84.89469253583111,82.75061492833781,49.60894723644999,-49.60894724,11.73598027,-61.34492751,LOSS,STOP_LOSS,2026-07-26T11:58:22.684477+00:00,2026-07-26T11:58:22.685450+00:00,9860.44451978
SOLUSDT,SHORT,84.38,82.56353368097251,54.283662826510025,85.28823315951374,82.56353368097251,49.302222598899995,98.6044452,9.06230649,89.5421387,WIN,TAKE_PROFIT,2026-07-26T11:58:22.689129+00:00,2026-07-26T11:58:22.689583+00:00,9949.98665848
BTCUSDT,SHORT,68880.0,67581.90140989827,0.07665046965115567,69529.04929505086,67581.90140989827,49.7499332924,99.49986658,10.45986883,89.03999775,WIN,TAKE_PROFIT,2026-07-26T11:58:22.692467+00:00,2026-07-26T11:58:22.694189+00:00,10039.02665623
SOLUSDT,SHORT,82.52,80.97839159284838,65.12047164285272,83.2908042035758,80.97839159284838,50.19513328115,100.39026656,10.64709237,89.74317419,WIN,TAKE_PROFIT,2026-07-26T11:58:22.697143+00:00,2026-07-26T11:58:22.697708+00:00,10128.76983042
BTCUSDT,SHORT,66883.0,67366.30872235782,0.10478571316701026,67366.30872235782,65916.38255528438,50.6438491521,-50.64384915,14.06740956,-64.71125871,LOSS,STOP_LOSS,2026-07-26T11:58:22.700838+00:00,2026-07-26T11:58:22.702561+00:00,10064.05857171
ETHUSDT,SHORT,1949.04,1964.5287241453043,3.248833950845828,1964.5287241453043,1918.0625517093915,50.320292858550005,-50.32029286,12.71453494,-63.0348278,LOSS,STOP_LOSS,2026-07-26T11:58:22.706132+00:00,2026-07-26T11:58:22.706558+00:00,10001.02374391
SOLUSDT,SHORT,81.08,78.95468276964952,47.056616306925555,82.14265861517524,78.95468276964952,50.00511871955,100.01023744,7.53069066,92.47954678,WIN,TAKE_PROFIT,2026-07-26T11:58:22.709518+00:00,2026-07-26T11:58:22.709808+00:00,10093.50329069
BTCUSDT,SHORT,66087.9,66948.62015557829,0.05863405907991377,66948.62015557829,64366.45968884342,50.467516453449996,-50.46751645,7.80047118,-58.26798764,LOSS,STOP_LOSS,2026-07-26T11:58:22.712793+00:00,2026-07-26T11:58:22.713298+00:00,10035.23530305
BTCUSDT,SHORT,66579.1,67509.76276649078,0.053914455721107674,67509.76276649078,64717.77446701848,50.17617651525,-50.17617652,7.22932805,-57.40550457,LOSS,STOP_LOSS,2026-07-26T11:58:22.716459+00:00,2026-07-26T11:58:22.717396+00:00,9977.82979848
SOLUSDT,SHORT,79.54,80.72512430732465,42.096131759394865,80.72512430732465,77.16975138535071,49.889148992399996,-49.88914899,6.74654179,-56.63569078,LOSS,STOP_LOSS,2026-07-26T11:58:22.720406+00:00,2026-07-26T11:58:22.720927+00:00,9921.1941077
BTCUSDT,LONG,68153.5,67433.23939431318,0.06887225283020605,67433.23939431318,69594.02121137363,49.605970538499996,-49.60597054,9.3381642,-58.94413473,LOSS,STOP_LOSS,2026-07-26T11:58:22.723810+00:00,2026-07-26T11:58:22.724166+00:00,9862.24997297
