symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,balance_after
ETHUSDT,LONG,3683.58,3799.209478085066,0.8648313704783132,3625.7652609574666,3799.209478085066,50.0,100.0,6.47135108,93.52864892,WIN,TAKE_PROFIT,10093.52864892
ETHUSDT,LONG,3798.23,3759.5240312891506,1.3038723722848926,3759.5240312891506,3875.641937421699,50.467643244600005,-50.46764324,9.85434668,-60.32198992,LOSS,STOP_LOSS,10033.206659
ETHUSDT,LONG,3776.34,3842.5789793922127,1.5146982563833962,3743.220510303894,3842.5789793922127,50.166033295000005,100.33206659,11.54036329,88.7917033,WIN,TAKE_PROFIT,10121.9983623
ETHUSDT,LONG,3834.07,3923.41333447117,1.1329326829150579,3789.398332764415,3923.41333447117,50.6099918115,101.21998362,8.78870641,92.43127722,WIN,TAKE_PROFIT,10214.42963952
ETHUSDT,LONG,3920.63,3867.3815103199136,0.9591285781895037,3867.3815103199136,4027.1269793601737,51.0721481976,-51.0721482,7.46970441,-58.5418526,LOSS,STOP_LOSS,10155.88778692
SOLUSDT,LONG,192.41,189.6568952641646,18.444426858752212,189.6568952641646,197.91620947167075,50.7794389346,-50.77943893,7.0470049,-57.82644384,LOSS,STOP_LOSS,10098.06134308
BTCUSDT,SHORT,118412.0,116699.38202611008,0.05896271963176896,119268.30898694496,116699.38202611008,50.4903067154,100.98061343,13.8628065,87.11780693,WIN,TAKE_PROFIT,10185.17915001
BTCUSDT,SHORT,116477.0,117622.43366250512,0.04445992589275991,117622.43366250512,114186.13267498977,50.92589575005,-50.92589575,10.40804347,-61.33393922,LOSS,STOP_LOSS,10123.84521079
ETHUSDT,LONG,3808.67,3750.045252261637,0.8634446715209566,3750.045252261637,3925.9194954767268,50.61922605395001,-50.61922605,6.52653241,-57.14575846,LOSS,STOP_LOSS,10066.69945233
SOLUSDT,SHORT,176.1,169.42524188221884,15.081744199108744,179.43737905889057,169.42524188221884,50.33349726165001,100.66699452,5.21112331,95.45587121,WIN,TAKE_PROFIT,10162.15532354
BTCUSDT,SHORT,115366.9,112677.23174376458,0.03778218856537894,116711.73412811769,112677.23174376458,50.810776617700014,101.62155324,8.61600639,93.00554685,WIN,TAKE_PROFIT,10255.16087039
BTCUSDT,SHORT,113086.2,114436.63235967327,0.03796991680824057,114436.63235967327,110385.33528065347,51.27580435195001,-51.27580435,8.63902302,-59.91482737,LOSS,STOP_LOSS,10195.24604302
ETHUSDT,LONG,3502.47,3577.202115808644,1.3642389129093406,3465.1039420956777,3577.202115808644,50.97623021510001,101.95246043,9.65836419,92.29409624,WIN,TAKE_PROFIT,10287.54013926
SOLUSDT,LONG,163.61,167.49194493500045,26.50099450537129,161.6690275324998,167.49194493500045,51.43770069630002,102.87540139,8.77453082,94.10087057,WIN,TAKE_PROFIT,10381.64100983
BTCUSDT,LONG,115253.3,114345.68456775439,0.0571918493284307,114345.68456775439,117068.53086449124,51.90820504915002,-51.90820505,13.13119053,-65.03939558,LOSS,STOP_LOSS,10316.60161425
BTCUSDT,SHORT,114303.4,114909.87267199207,0.08505413426431195,114909.87267199207,113090.45465601585,51.58300807125002,-51.58300807,19.49553647,-71.07854454,LOSS,STOP_LOSS,10245.52306971
BTCUSDT,SHORT,113828.6,114726.78241319735,0.05703475663277632,114726.78241319735,112032.23517360532,51.227615348550025,-51.22761535,13.03560061,-64.26321596,LOSS,STOP_LOSS,10181.25985375
