symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,opened_at,closed_at,balance_after
ETHUSDT,LONG,2361.85,2353.987857142857,5.848045075730017,2353.987857142857,2377.5742857142855,45.9781658204,-45.97816582,27.57843236,-73.55659818,LOSS,STOP_LOSS,2026-07-26T10:46:58.022793+00:00,2026-07-26T10:46:58.023518+00:00,9122.0765659
SOLUSDT,SHORT,86.18,86.53035714285716,130.18254018613678,86.53035714285716,85.47928571428572,45.610382829500004,-45.61038283,22.48387301,-68.09425584,LOSS,STOP_LOSS,2026-07-26T10:46:58.025562+00:00,2026-07-26T10:46:58.027150+00:00,9053.98231006
ETHUSDT,SHORT,2355.86,2365.8607142857145,4.526667821614185,2365.8607142857145,2335.858571428572,45.2699115503,-45.26991155,21.37366122,-66.64357277,LOSS,STOP_LOSS,2026-07-26T10:46:58.031423+00:00,2026-07-26T10:46:58.031643+00:00,8987.33873729
SOLUSDT,LONG,86.4,86.20285714285714,227.9397505834363,86.20285714285714,86.79428571428573,44.93669368645,-44.93669369,39.34305221,-84.27974589,LOSS,STOP_LOSS,2026-07-26T10:46:58.033985+00:00,2026-07-26T10:46:58.034166+00:00,8903.0589914
ETHUSDT,LONG,2363.11,2386.09,3.8742641389904335,2351.6200000000003,2386.09,44.515294956999995,89.03058991,18.39965525,70.63093467,WIN,TAKE_PROFIT,2026-07-26T10:46:58.038893+00:00,2026-07-26T10:46:58.039554+00:00,8973.68992607
SOLUSDT,SHORT,86.28,86.48785714285715,215.86195698449723,86.48785714285715,85.8642857142857,44.86844963035,-44.86844963,37.29400775,-82.16245738,LOSS,STOP_LOSS,2026-07-26T10:46:58.042146+00:00,2026-07-26T10:46:58.042508+00:00,8891.52746869
ETHUSDT,SHORT,2389.82,2351.0728571428576,2.294756932523329,2409.1935714285714,2351.0728571428576,44.457637343449996,88.91527469,10.87919675,78.03607794,WIN,TAKE_PROFIT,2026-07-26T10:46:58.047611+00:00,2026-07-26T10:46:58.048628+00:00,8969.56354663
SOLUSDT,LONG,86.53,86.28357142857142,181.99114442437477,86.28357142857142,87.02285714285715,44.847817733149995,-44.84781773,31.45053964,-76.29835737,LOSS,STOP_LOSS,2026-07-26T10:46:58.051208+00:00,2026-07-26T10:46:58.051866+00:00,8893.26518926
ETHUSDT,LONG,2332.76,2318.5346428571434,3.125849530507415,2318.5346428571434,2361.2107142857144,44.466325946299996,-44.46632595,14.53924718,-59.00557312,LOSS,STOP_LOSS,2026-07-26T10:46:58.056595+00:00,2026-07-26T10:46:58.056828+00:00,8834.25961614
SOLUSDT,SHORT,86.29,86.52357142857144,189.11259117119084,86.52357142857144,85.82285714285715,44.1712980807,-44.17129808,32.68122228,-76.85252036,LOSS,STOP_LOSS,2026-07-26T10:46:58.059795+00:00,2026-07-26T10:46:58.060261+00:00,8757.40709578
ETHUSDT,SHORT,2324.15,2293.777142857143,2.8833003937002157,2339.3364285714288,2293.777142857143,43.787035478899995,87.57407096,13.31487115,74.25919981,WIN,TAKE_PROFIT,2026-07-26T10:46:58.065037+00:00,2026-07-26T10:46:58.067117+00:00,8831.66629559
SOLUSDT,LONG,86.51,86.29892857142858,209.21036910027232,86.29892857142858,86.93214285714286,44.15833147794999,-44.15833148,36.15341973,-80.31175121,LOSS,STOP_LOSS,2026-07-26T10:46:58.069733+00:00,2026-07-26T10:46:58.070313+00:00,8751.35454438
ETHUSDT,LONG,2293.63,2280.081785714286,3.2297077532969714,2280.081785714286,2320.7264285714286,43.7567727219,-43.75677272,14.77175242,-58.52852514,LOSS,STOP_LOSS,2026-07-26T10:46:58.075811+00:00,2026-07-26T10:46:58.076046+00:00,8692.82601924
SOLUSDT,SHORT,86.17,85.71142857142858,189.5631842201906,86.39928571428571,85.71142857142858,43.464130096199995,86.92826019,32.58239091,54.34586928,WIN,TAKE_PROFIT,2026-07-26T10:46:58.078863+00:00,2026-07-26T10:46:58.079212+00:00,8747.17188852
BTCUSDT,LONG,77327.0,77679.56428571428,0.24810147377232508,77150.71785714287,77679.56428571428,43.735859442599995,87.47171889,38.45735704,49.01436184,WIN,TAKE_PROFIT,2026-07-26T10:46:58.081880+00:00,2026-07-26T10:46:58.086027+00:00,8796.18625036
ETHUSDT,SHORT,2275.23,2291.6989285714285,2.670539923775089,2291.6989285714285,2242.292142857143,43.980931251799994,-43.98093125,12.19616603,-56.17709728,LOSS,STOP_LOSS,2026-07-26T10:46:58.089809+00:00,2026-07-26T10:46:58.091264+00:00,8740.00915308
SOLUSDT,LONG,85.84,85.54857142857144,149.95113743029572,85.54857142857144,86.42285714285714,43.70004576539999,-43.70004577,25.69991123,-69.39995699,LOSS,STOP_LOSS,2026-07-26T10:46:58.094600+00:00,2026-07-26T10:46:58.095155+00:00,8670.60919609
ETHUSDT,LONG,2289.7,2309.6114285714284,4.354589207392017,2279.7442857142855,2309.6114285714284,43.35304598044999,86.70609196,20.02811191,66.67798005,WIN,TAKE_PROFIT,2026-07-26T10:46:58.100793+00:00,2026-07-26T10:46:58.101728+00:00,8737.28717614
SOLUSDT,SHORT,85.63,85.9342857142857,143.57044655629159,85.9342857142857,85.02142857142857,43.68643588069999,-43.68643588,24.63156111,-68.31799699,LOSS,STOP_LOSS,2026-07-26T10:46:58.104763+00:00,2026-07-26T10:46:58.105772+00:00,8668.96917915
BTCUSDT,LONG,77949.4,77743.2357142857,0.21024420279960374,77743.2357142857,78361.72857142857,43.34484589575,-43.3448459,32.73347408,-76.07831997,LOSS,STOP_LOSS,2026-07-26T10:46:58.110056+00:00,2026-07-26T10:46:58.111494+00:00,8592.89085918
ETHUSDT,SHORT,2305.08,2288.94,5.323972031710121,2313.1499999999996,2288.94,42.9644542959,85.92890859,24.45843399,61.4704746,WIN,TAKE_PROFIT,2026-07-26T10:46:58.115508+00:00,2026-07-26T10:46:58.116031+00:00,8654.36133378
SOLUSDT,LONG,85.99,85.75857142857143,186.97694239648052,85.75857142857143,86.45285714285714,43.2718066689,-43.27180667,32.11302275,-75.38482942,LOSS,STOP_LOSS,2026-07-26T10:46:58.119131+00:00,2026-07-26T10:46:58.119421+00:00,8578.97650436
ETHUSDT,LONG,2280.38,2270.2839285714285,4.248670666137464,2270.2839285714285,2300.572142857143,42.8948825218,-42.89488252,19.33427234,-62.22915487,LOSS,STOP_LOSS,2026-07-26T10:46:58.129259+00:00,2026-07-26T10:46:58.130163+00:00,8516.74734949
SOLUSDT,SHORT,85.76,85.99035714285715,184.85963239203053,85.99035714285715,85.29928571428572,42.583736747450004,-42.58373675,31.74970788,-74.33344463,LOSS,STOP_LOSS,2026-07-26T10:46:58.133486+00:00,2026-07-26T10:46:58.133763+00:00,8442.41390486
ETHUSDT,SHORT,2270.58,2280.888214285714,4.09499340567649,2280.888214285714,2249.9635714285714,42.212069524300006,-42.21206952,18.63823232,-60.85030185,LOSS,STOP_LOSS,2026-07-26T10:46:58.140135+00:00,2026-07-26T10:46:58.140467+00:00,8381.56360301
SOLUSDT,LONG,85.99,86.44214285714285,185.37423450575048,85.76392857142856,86.44214285714285,41.907818015050005,83.81563603,31.96447649,51.85115954,WIN,TAKE_PROFIT,2026-07-26T10:46:58.144026+00:00,2026-07-26T10:46:58.145381+00:00,8433.41476255
BTCUSDT,SHORT,78053.4,78237.075,0.22957437763848956,78237.075,77686.04999999999,42.167073812750004,-42.16707381,35.88028853,-78.04736234,LOSS,STOP_LOSS,2026-07-26T10:46:58.148904+00:00,2026-07-26T10:46:58.149630+00:00,8355.36740021
ETHUSDT,LONG,2281.42,2269.722142857143,3.5713239177792087,2269.722142857143,2304.8157142857144,41.776837001050005,-41.776837,16.25360279,-58.03043979,LOSS,STOP_LOSS,2026-07-26T10:46:58.154458+00:00,2026-07-26T10:46:58.155428+00:00,8297.33696042
SOLUSDT,SHORT,86.41,86.73249999999999,128.64088310728783,86.73249999999999,85.765,41.48668480210001,-41.4866848,22.2732041,-63.75988891,LOSS,STOP_LOSS,2026-07-26T10:46:58.158850+00:00,2026-07-26T10:46:58.161268+00:00,8233.57707151
BTCUSDT,LONG,78138.6,77966.13214285715,0.23869888592313096,77966.13214285715,78483.53571428572,41.167885357550006,-41.16788536,37.26202565,-78.42991101,LOSS,STOP_LOSS,2026-07-26T10:46:58.165490+00:00,2026-07-26T10:46:58.166206+00:00,8155.1471605
ETHUSDT,SHORT,2274.39,2259.008571428571,5.3019439141357365,2282.0807142857143,2259.008571428571,40.7757358025,81.55147161,24.03582497,57.51564664,WIN,TAKE_PROFIT,2026-07-26T10:46:58.171114+00:00,2026-07-26T10:46:58.171537+00:00,8212.66280714
SOLUSDT,LONG,86.68,87.19000000000001,161.03260406156895,86.42500000000001,87.19000000000001,41.0633140357,82.12662807,27.99873887,54.1278892,WIN,TAKE_PROFIT,2026-07-26T10:46:58.175483+00:00,2026-07-26T10:46:58.175856+00:00,8266.79069634
BTCUSDT,SHORT,77950.6,78223.68571428572,0.15135890059212248,78223.68571428572,77404.42857142858,41.3339534817,-41.33395348,23.63836819,-64.97232167,LOSS,STOP_LOSS,2026-07-26T10:46:58.179834+00:00,2026-07-26T10:46:58.180073+00:00,8201.81837467
ETHUSDT,LONG,2266.52,2286.7464285714286,4.055000785583931,2256.406785714286,2286.7464285714286,41.00909187335,82.01818375,18.46349894,63.5546848,WIN,TAKE_PROFIT,2026-07-26T10:46:58.184781+00:00,2026-07-26T10:46:58.185595+00:00,8265.37305947
SOLUSDT,SHORT,86.74,87.07321428571429,124.02489049579795,87.07321428571429,86.07357142857143,41.32686529735,-41.3268653,21.55716487,-62.88403017,LOSS,STOP_LOSS,2026-07-26T10:46:58.189403+00:00,2026-07-26T10:46:58.189862+00:00,8202.4890293
BTCUSDT,LONG,78369.7,77996.8,0.10998242195360702,77996.8,79115.5,41.01244514649999,-41.01244515,17.19756638,-58.21001153,LOSS,STOP_LOSS,2026-07-26T10:46:58.193657+00:00,2026-07-26T10:46:58.194029+00:00,8144.27901777
ETHUSDT,SHORT,2284.81,2298.7,2.9317059099244087,2298.7,2257.0299999999997,40.721395088849995,-40.72139509,13.43750336,-54.15889844,LOSS,STOP_LOSS,2026-07-26T10:46:58.199144+00:00,2026-07-26T10:46:58.199810+00:00,8090.12011933
SOLUSDT,LONG,86.76,86.355,99.87802616456861,86.355,87.57,40.45060059665,-40.4506006,17.2903845,-57.7409851,LOSS,STOP_LOSS,2026-07-26T10:46:58.204192+00:00,2026-07-26T10:46:58.204401+00:00,8032.37913423
BTCUSDT,SHORT,78241.3,78687.21785714287,0.09006568144294655,78687.21785714287,77349.46428571429,40.16189567115,-40.16189567,14.1338739,-54.29576957,LOSS,STOP_LOSS,2026-07-26T10:46:58.208734+00:00,2026-07-26T10:46:58.209336+00:00,7978.08336466
ETHUSDT,LONG,2298.14,2287.2810714285715,3.673513142747594,2287.2810714285715,2319.857857142857,39.8904168233,-39.89041682,16.84460457,-56.73502139,LOSS,STOP_LOSS,2026-07-26T10:46:58.214976+00:00,2026-07-26T10:46:58.215463+00:00,7921.34834327
SOLUSDT,SHORT,86.4,86.81678571428571,95.02902896810693,86.81678571428571,85.56642857142859,39.60674171635,-39.60674172,16.46062295,-56.06736466,LOSS,STOP_LOSS,2026-07-26T10:46:58.220210+00:00,2026-07-26T10:46:58.220427+00:00,7865.28097861
BTCUSDT,LONG,78613.5,78107.74285714286,0.07775748785451758,78107.74285714286,79625.0142857143,39.32640489305,-39.32640489,12.18625014,-51.51265503,LOSS,STOP_LOSS,2026-07-26T10:46:58.225172+00:00,2026-07-26T10:46:58.226381+00:00,7813.76832358
ETHUSDT,SHORT,2286.88,2296.0407142857143,4.2648248159891065,2296.0407142857143,2268.5585714285717,39.0688416179,-39.06884162,19.54535399,-58.61419561,LOSS,STOP_LOSS,2026-07-26T10:46:58.232155+00:00,2026-07-26T10:46:58.233195+00:00,7755.15412797
SOLUSDT,LONG,86.77,86.29535714285714,81.6946258777882,86.29535714285714,87.7192857142857,38.775770639849995,-38.77577064,14.1385096,-52.91428024,LOSS,STOP_LOSS,2026-07-26T10:46:58.237972+00:00,2026-07-26T10:46:58.238275+00:00,7702.23984773
BTCUSDT,SHORT,77780.1,78131.48571428572,0.10959807890008874,78131.48571428572,77077.32857142857,38.51119923864999,-38.51119924,17.08761027,-55.59880951,LOSS,STOP_LOSS,2026-07-26T10:46:58.243467+00:00,2026-07-26T10:46:58.245321+00:00,7646.64103822
ETHUSDT,LONG,2291.6,2283.5439285714288,4.7458870654378345,2283.5439285714288,2307.7121428571427,38.2332051911,-38.23320519,21.71311639,-59.94632158,LOSS,STOP_LOSS,2026-07-26T10:46:58.250342+00:00,2026-07-26T10:46:58.250760+00:00,7586.69471664
SOLUSDT,SHORT,86.54,87.11535714285715,65.9303079037621,87.11535714285715,85.38928571428573,37.9334735832,-37.93347358,11.44915117,-49.38262475,LOSS,STOP_LOSS,2026-07-26T10:46:58.254998+00:00,2026-07-26T10:46:58.255357+00:00,7537.31209189
BTCUSDT,LONG,78136.0,77855.18928571428,0.134206276834243,77855.18928571428,78697.62142857142,37.68656045945,-37.68656046,20.93499673,-58.62155719,LOSS,STOP_LOSS,2026-07-26T10:46:58.259803+00:00,2026-07-26T10:46:58.260040+00:00,7478.6905347
ETHUSDT,SHORT,2285.67,2294.2125,4.377343011237951,2294.2125,2268.585,37.39345267349999,-37.39345267,20.04771665,-57.44116933,LOSS,STOP_LOSS,2026-07-26T10:46:58.265442+00:00,2026-07-26T10:46:58.265784+00:00,7421.24936537
SOLUSDT,LONG,86.87,88.02714285714285,64.1342537748029,86.29142857142858,88.02714285714285,37.10624682685,74.21249365,11.21689774,62.99559591,WIN,TAKE_PROFIT,2026-07-26T10:46:58.271326+00:00,2026-07-26T10:46:58.271997+00:00,7484.24496128
BTCUSDT,SHORT,77776.0,77141.97142857143,0.11804270814510374,78093.0142857143,77141.97142857143,37.4212248064,74.84244961,18.28693689,56.55551273,WIN,TAKE_PROFIT,2026-07-26T10:46:58.276897+00:00,2026-07-26T10:46:58.277211+00:00,7540.80047401
ETHUSDT,LONG,2299.64,2318.5442857142853,3.988936999778613,2290.187857142857,2318.5442857142853,37.70400237005,75.40800474,18.42164617,56.98635857,WIN,TAKE_PROFIT,2026-07-26T10:46:58.282794+00:00,2026-07-26T10:46:58.283202+00:00,7597.78683258
SOLUSDT,SHORT,87.78,86.58214285714286,63.42815483370285,88.37892857142857,86.58214285714286,37.9889341629,75.97786833,11.05946899,64.91839933,WIN,TAKE_PROFIT,2026-07-26T10:46:58.287588+00:00,2026-07-26T10:46:58.288237+00:00,7662.70523191
BTCUSDT,LONG,76823.1,76377.40714285715,0.08596396721536285,76377.40714285715,77714.48571428572,38.31352615955,-38.31352616,13.16972337,-51.48324953,LOSS,STOP_LOSS,2026-07-26T10:46:58.293249+00:00,2026-07-26T10:46:58.296326+00:00,7611.22198238
ETHUSDT,SHORT,2333.0,2346.3821428571428,2.8437979117512966,2346.3821428571428,2306.2357142857145,38.0561099119,-38.05610991,13.30721717,-51.36332708,LOSS,STOP_LOSS,2026-07-26T10:46:58.301896+00:00,2026-07-26T10:46:58.303100+00:00,7559.8586553
SOLUSDT,LONG,86.08,85.51214285714285,66.56479319132062,85.51214285714285,87.21571428571428,37.7992932765,-37.79929328,11.4219955,-49.22128878,LOSS,STOP_LOSS,2026-07-26T10:46:58.308060+00:00,2026-07-26T10:46:58.308415+00:00,7510.63736652
BTCUSDT,SHORT,76610.0,76912.775,0.12403001183254855,76912.775,76004.45,37.553186832600005,-37.55318683,19.0414316,-56.59461843,LOSS,STOP_LOSS,2026-07-26T10:46:58.313664+00:00,2026-07-26T10:46:58.314137+00:00,7454.04274809
ETHUSDT,LONG,2338.8,2329.6039285714287,4.052840827731566,2329.6039285714287,2357.192142857143,37.270213740450004,-37.27021374,18.92029804,-56.19051178,LOSS,STOP_LOSS,2026-07-26T10:46:58.320237+00:00,2026-07-26T10:46:58.320587+00:00,7397.85223631
SOLUSDT,SHORT,85.63,84.55428571428571,68.77153473329395,86.16785714285713,84.55428571428571,36.989261181550006,73.97852236,11.70383452,62.27468785,WIN,TAKE_PROFIT,2026-07-26T10:46:58.325836+00:00,2026-07-26T10:46:58.327640+00:00,7460.12692416
BTCUSDT,LONG,76928.0,76621.66785714285,0.12176533050987987,76621.66785714285,77540.66428571429,37.300634620800004,-37.30063462,18.69702606,-55.99766068,LOSS,STOP_LOSS,2026-07-26T10:46:58.334278+00:00,2026-07-26T10:46:58.334720+00:00,7404.12926348
ETHUSDT,SHORT,2331.0,2310.0364285714286,3.5319026095853383,2341.4817857142857,2310.0364285714286,37.02064631740001,74.04129263,16.39168867,57.64960396,WIN,TAKE_PROFIT,2026-07-26T10:46:58.340652+00:00,2026-07-26T10:46:58.341148+00:00,7461.77886744
SOLUSDT,LONG,84.7,84.22428571428571,78.42710521333363,84.22428571428571,85.65142857142857,37.3088943372,-37.30889434,13.24824273,-50.55713707,LOSS,STOP_LOSS,2026-07-26T10:46:58.345902+00:00,2026-07-26T10:46:58.346175+00:00,7411.22173037
BTCUSDT,SHORT,76617.7,76070.54285714285,0.13544960213203266,76891.27857142857,76070.54285714285,37.05610865185,74.1122173,20.68156175,53.43065556,WIN,TAKE_PROFIT,2026-07-26T10:46:58.351539+00:00,2026-07-26T10:46:58.352341+00:00,7464.65238593
ETHUSDT,LONG,2313.92,2300.9675,2.881548884744261,2300.9675,2339.825,37.32326192965,-37.32326193,13.29802393,-50.62128586,LOSS,STOP_LOSS,2026-07-26T10:46:58.358127+00:00,2026-07-26T10:46:58.358487+00:00,7414.03110007
SOLUSDT,SHORT,84.12,84.71035714285715,62.79276188807045,84.71035714285715,82.93928571428572,37.070155500350005,-37.0701555,10.60132442,-47.67147992,LOSS,STOP_LOSS,2026-07-26T10:46:58.363564+00:00,2026-07-26T10:46:58.365285+00:00,7366.35962015
BTCUSDT,LONG,76109.7,75834.79285714285,0.1339790509549984,75834.79285714285,76659.51428571428,36.83179810075,-36.8317981,20.35737895,-57.18917705,LOSS,STOP_LOSS,2026-07-26T10:46:58.370785+00:00,2026-07-26T10:46:58.371348+00:00,7309.1704431
ETHUSDT,SHORT,2293.42,2307.0025,2.6906572586416355,2307.0025,2266.255,36.545852215500005,-36.54585222,12.37816019,-48.92401241,LOSS,STOP_LOSS,2026-07-26T10:46:58.377025+00:00,2026-07-26T10:46:58.377400+00:00,7260.24643069
SOLUSDT,LONG,84.71,84.45928571428571,144.7912393584907,84.45928571428571,85.21142857142857,36.30123215345,-36.30123215,24.49423054,-60.79546269,LOSS,STOP_LOSS,2026-07-26T10:46:58.382424+00:00,2026-07-26T10:46:58.383046+00:00,7199.450968
BTCUSDT,SHORT,75796.3,76157.25357142858,0.09972821351380744,76157.25357142858,75074.39285714286,35.997254840000004,-35.99725484,15.15405643,-51.15131127,LOSS,STOP_LOSS,2026-07-26T10:46:58.388488+00:00,2026-07-26T10:46:58.389138+00:00,7148.29965673
ETHUSDT,LONG,2300.04,2285.426785714286,2.4458341323708916,2285.426785714286,2329.2664285714286,35.74149828365,-35.74149828,11.21529118,-46.95678946,LOSS,STOP_LOSS,2026-07-26T10:46:58.396456+00:00,2026-07-26T10:46:58.396705+00:00,7101.34286727
SOLUSDT,SHORT,84.43,83.84714285714287,121.83676487963433,84.72142857142858,83.84714285714287,35.50671433635,71.01342867,20.50234269,50.51108598,WIN,TAKE_PROFIT,2026-07-26T10:46:58.402137+00:00,2026-07-26T10:46:58.402938+00:00,7151.85395325
BTCUSDT,LONG,76091.7,76781.31428571428,0.10370803072680485,75746.89285714286,76781.31428571428,35.75926976625,71.51853953,15.85415926,55.66438027,WIN,TAKE_PROFIT,2026-07-26T10:46:58.408739+00:00,2026-07-26T10:46:58.410736+00:00,7207.51833352
ETHUSDT,SHORT,2284.44,2252.6892857142857,2.27003344512565,2300.315357142857,2252.6892857142857,36.0375916676,72.07518334,10.29943522,61.77574811,WIN,TAKE_PROFIT,2026-07-26T10:46:58.416938+00:00,2026-07-26T10:46:58.417618+00:00,7269.29408163
SOLUSDT,LONG,83.87,83.52285714285715,104.70176660783875,83.52285714285715,84.56428571428572,36.34647040815,-36.34647041,17.52632786,-53.87279827,LOSS,STOP_LOSS,2026-07-26T10:46:58.423183+00:00,2026-07-26T10:46:58.424324+00:00,7215.42128336
BTCUSDT,SHORT,76841.7,77090.67857142857,0.1449004474955378,77090.67857142857,76343.74285714285,36.0771064168,-36.07710642,22.30487054,-58.38197696,LOSS,STOP_LOSS,2026-07-26T10:46:58.430853+00:00,2026-07-26T10:46:58.431125+00:00,7157.0393064
ETHUSDT,LONG,2240.35,2219.257857142857,1.6966126568729072,2219.257857142857,2282.5342857142855,35.78519653199999,-35.78519653,7.56622714,-43.35142367,LOSS,STOP_LOSS,2026-07-26T10:46:58.437459+00:00,2026-07-26T10:46:58.437714+00:00,7113.68788273
SOLUSDT,SHORT,83.58,83.97,91.20112670166593,83.97,82.8,35.56843941365,-35.56843941,15.28074878,-50.84918819,LOSS,STOP_LOSS,2026-07-26T10:46:58.443526+00:00,2026-07-26T10:46:58.444422+00:00,7062.83869454
BTCUSDT,LONG,77032.9,77585.39285714286,0.1278358372099954,76756.65357142856,77585.39285714286,35.3141934727,70.62838695,19.76575892,50.86262803,WIN,TAKE_PROFIT,2026-07-26T10:46:58.450496+00:00,2026-07-26T10:46:58.451922+00:00,7113.70132257
ETHUSDT,SHORT,2222.79,2244.8785714285714,1.6102674058333306,2244.8785714285714,2178.612857142857,35.568506612849994,-35.56850661,7.19414108,-42.76264769,LOSS,STOP_LOSS,2026-07-26T10:46:58.458358+00:00,2026-07-26T10:46:58.459020+00:00,7070.93867488
