symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,balance_after
SOLUSDT,SHORT,86.19,87.46274566748389,39.93968741240561,87.46274566748389,83.64450866503222,50.8330641148,-50.83306411,6.93563638,-57.7687005,LOSS,STOP_LOSS,10108.84412246
ETHUSDT,SHORT,2080.44,2027.8137224223944,1.920873865257322,2106.753138788803,2027.8137224223944,50.544220612299995,101.08844122,7.89143721,93.19700402,WIN,TAKE_PROFIT,10202.04112648
BTCUSDT,SHORT,69000.0,69557.8136687088,0.09144667564435228,69557.8136687088,67884.37266258239,51.010205632399995,-51.01020563,12.67065144,-63.68085708,LOSS,STOP_LOSS,10138.3602694
BTCUSDT,SHORT,69138.1,69816.97361040606,0.07467045495652672,69816.97361040606,67780.3527791879,50.691801346999995,-50.69180135,10.37583857,-61.06763991,LOSS,STOP_LOSS,10077.29262949
BTCUSDT,SHORT,68884.5,69628.59131634916,0.06771542959897463,69628.59131634916,67396.31736730167,50.386463147449994,-50.38646315,9.37947348,-59.76593663,LOSS,STOP_LOSS,10017.52669286
BTCUSDT,SHORT,69164.3,69949.36706341805,0.06380045195913259,69949.36706341805,67594.16587316392,50.0876334643,-50.08763346,8.87551483,-58.9631483,LOSS,STOP_LOSS,9958.56354456
BTCUSDT,LONG,70362.4,69704.7369214583,0.07571174260414697,69704.7369214583,71677.7261570834,49.7928177228,-49.79281772,10.60472702,-60.39754474,LOSS,STOP_LOSS,9898.16599982
BTCUSDT,SHORT,69508.0,68537.23186586173,0.10196220551271348,69993.38406706914,68537.23186586173,49.490829999099994,98.98166,14.0753963,84.9062637,WIN,TAKE_PROFIT,9983.07226352
ETHUSDT,SHORT,2007.91,2024.896917859749,2.938458979417101,2024.896917859749,1973.9361642805022,49.9153613176,-49.91536132,11.8502377,-61.76559902,LOSS,STOP_LOSS,9921.3066645
SOLUSDT,SHORT,84.18,84.89469253583111,69.40961439427043,84.89469253583111,82.75061492833781,49.6065333225,-49.60653332,11.73540921,-61.34194254,LOSS,STOP_LOSS,9859.96472196
SOLUSDT,SHORT,84.38,82.56353368097251,54.28102144629298,85.28823315951374,82.56353368097251,49.299823609799994,98.59964722,9.06186553,89.53778169,WIN,TAKE_PROFIT,9949.50250365
BTCUSDT,SHORT,68880.0,67581.90140989827,0.07664673992805379,69529.04929505086,67581.90140989827,49.74751251825,99.49502504,10.45935987,89.03566517,WIN,TAKE_PROFIT,10038.53816882
SOLUSDT,SHORT,82.52,80.97839159284838,65.1173029561244,83.2908042035758,80.97839159284838,50.1926908441,100.38538169,10.6465743,89.73880739,WIN,TAKE_PROFIT,10128.27697621
BTCUSDT,SHORT,66883.0,67366.30872235782,0.10478061441555803,67366.30872235782,65916.38255528438,50.64138488105,-50.64138488,14.06672505,-64.70810993,LOSS,STOP_LOSS,10063.56886628
ETHUSDT,SHORT,1949.04,1964.5287241453043,3.2486758663498407,1964.5287241453043,1918.0625517093915,50.3178443314,-50.31784433,12.71391627,-63.0317606,LOSS,STOP_LOSS,10000.53710568
SOLUSDT,SHORT,81.08,78.95468276964952,47.05432658648735,82.14265861517524,78.95468276964952,50.0026855284,100.00537106,7.53032423,92.47504683,WIN,TAKE_PROFIT,10093.01215251
BTCUSDT,SHORT,66087.9,66948.62015557829,0.05863120601450793,66948.62015557829,64366.45968884342,50.46506076255,-50.46506076,7.80009162,-58.26515238,LOSS,STOP_LOSS,10034.74700013
BTCUSDT,SHORT,66579.1,67509.76276649078,0.05391183230617382,67509.76276649078,64717.77446701848,50.173735000650005,-50.173735,7.22897628,-57.40271128,LOSS,STOP_LOSS,9977.34428885
SOLUSDT,SHORT,79.54,80.72512430732465,42.094083410428446,80.72512430732465,77.16975138535071,49.88672144425001,-49.88672144,6.74621351,-56.63293495,LOSS,STOP_LOSS,9920.7113539
BTCUSDT,LONG,68153.5,67433.23939431318,0.06886890158625222,67433.23939431318,69594.02121137363,49.60355676950001,-49.60355677,9.33770981,-58.94126658,LOSS,STOP_LOSS,9861.77008732
SOLUSDT,SHORT,79.76,80.79386445110065,47.6937285000044,80.79386445110065,77.69227109779872,49.30885043660001,-49.30885044,7.65741242,-56.96626286,LOSS,STOP_LOSS,9804.80382446
ETHUSDT,LONG,1972.38,1956.7081739924238,3.1281625445943484,1956.7081739924238,2003.7236520151528,49.02401912230002,-49.02401912,12.29082646,-61.31484558,LOSS,STOP_LOSS,9743.48897888
BTCUSDT,SHORT,66777.9,67236.92598642675,0.10613221546265066,67236.92598642675,65859.84802714648,48.71744489440002,-48.71744489,14.22329039,-62.94073528,LOSS,STOP_LOSS,9680.5482436
ETHUSDT,LONG,1978.42,1962.3304553690011,3.008335060318929,1962.3304553690011,2010.5990892619977,48.40274121800001,-48.40274122,11.85509776,-60.25783898,LOSS,STOP_LOSS,9620.29040462
BTCUSDT,SHORT,66896.3,67301.20021760644,0.11879828642091579,67301.20021760644,66086.49956478714,48.10145202310001,-48.10145202,15.94243307,-64.04388509,LOSS,STOP_LOSS,9556.24651953
ETHUSDT,LONG,1976.77,1963.1026883865534,3.496022769440634,1963.1026883865534,2004.1046232268934,47.78123259765002,-47.7812326,13.77388463,-61.55511722,LOSS,STOP_LOSS,9494.69140231
BTCUSDT,SHORT,67382.0,67947.43915937457,0.08395855897928986,67947.43915937457,66251.12168125086,47.47345701155002,-47.47345701,11.3620647,-58.83552171,LOSS,STOP_LOSS,9435.8558806
BTCUSDT,SHORT,67374.4,66115.3391027112,0.07494360202051159,68003.93044864439,66115.3391027112,47.17927940300002,94.35855881,10.00420188,84.35435692,WIN,TAKE_PROFIT,9520.21023752
BTCUSDT,SHORT,66034.5,66745.34987087162,0.06696357858127297,66745.34987087162,64612.80025825674,47.601051187600014,-47.60105119,8.89141391,-56.4924651,LOSS,STOP_LOSS,9463.71777242
ETHUSDT,LONG,1953.29,1938.949528385929,3.299653605232237,1938.949528385929,1981.970943228142,47.318588862100015,-47.31858886,12.84304219,-60.16163105,LOSS,STOP_LOSS,9403.55614137
SOLUSDT,SHORT,78.17,78.83983387860144,70.19319596825906,78.83983387860144,76.83033224279711,47.01778070685002,-47.01778071,11.02102204,-58.03880275,LOSS,STOP_LOSS,9345.51733862
BTCUSDT,SHORT,66094.0,66459.49520908072,0.12784733023074982,66459.49520908072,65363.00958183855,46.72758669310002,-46.72758669,16.94661048,-63.67419717,LOSS,STOP_LOSS,9281.84314145
SOLUSDT,LONG,78.96,80.32789682824686,67.85484803956925,78.27605158587656,80.32789682824686,46.40921570725002,92.81843141,10.80845603,82.00997538,WIN,TAKE_PROFIT,9363.85311683
ETHUSDT,LONG,1957.6,1984.7277244710854,3.4517650482666284,1944.0361377644572,1984.7277244710854,46.819265584150024,93.63853117,13.60798905,80.03054212,WIN,TAKE_PROFIT,9443.88365895
BTCUSDT,LONG,67310.3,68168.12554515543,0.11009095861372296,66881.3872274223,68168.12554515543,47.21941829475002,94.43883659,14.91494974,79.52388685,WIN,TAKE_PROFIT,9523.4075458
SOLUSDT,LONG,84.89,84.29367442963506,79.85073942051379,84.29367442963506,86.08265114072988,47.617037729000025,-47.61703773,13.5094415,-61.12647923,LOSS,STOP_LOSS,9462.28106657
BTCUSDT,LONG,69152.4,69500.10473298341,0.2721355267551439,68978.54763350828,69500.10473298341,47.311405332850015,94.62281067,37.73227241,56.89053825,WIN,TAKE_PROFIT,9519.17160482
SOLUSDT,LONG,86.7,86.07634376668635,76.31745740952503,86.07634376668635,87.94731246662732,47.59585802410002,-47.59585802,13.18585126,-60.78170928,LOSS,STOP_LOSS,9458.38989554
ETHUSDT,LONG,2084.01,2070.4425735903956,3.485697880345323,2070.4425735903956,2111.1448528192095,47.291949477700015,-47.29194948,14.48116653,-61.77311601,LOSS,STOP_LOSS,9396.61677953
ETHUSDT,LONG,2094.03,2083.278016752076,4.369713271895262,2083.278016752076,2115.5339664958487,46.98308389765002,-46.9830839,18.25363828,-65.23672218,LOSS,STOP_LOSS,9331.38005735
SOLUSDT,LONG,88.53,87.86302670580017,69.95317607539879,87.86302670580017,89.86394658839967,46.65690028675002,-46.65690029,12.33925246,-58.99615274,LOSS,STOP_LOSS,9272.38390461
SOLUSDT,LONG,88.38,87.67799458629864,66.04211109798258,87.67799458629864,89.7840108274027,46.36191952305003,-46.36191952,11.62724164,-57.98916116,LOSS,STOP_LOSS,9214.39474345
ETHUSDT,SHORT,2059.22,2074.0112079999767,3.1148215694973906,2074.0112079999767,2029.6375840000462,46.07197371725003,-46.07197372,12.87427772,-58.94625144,LOSS,STOP_LOSS,9155.44849201
BTCUSDT,LONG,70406.1,70013.94266962374,0.11673182907514933,70013.94266962374,71190.41466075255,45.777242460050026,-45.77724246,16.39148842,-62.16873088,LOSS,STOP_LOSS,9093.27976113
ETHUSDT,SHORT,2009.78,2027.8523773879983,2.5157951181256126,2027.8523773879983,1973.6352452240033,45.46639880565003,-45.46639881,10.15785582,-55.62425463,LOSS,STOP_LOSS,9037.6555065
BTCUSDT,SHORT,69020.0,68134.37755419007,0.10204862748521132,69462.81122290497,68134.37755419007,45.18827753250003,90.37655506,13.99641598,76.38013908,WIN,TAKE_PROFIT,9114.03564558
BTCUSDT,SHORT,68156.2,68587.12578413445,0.10574948147841934,68587.12578413445,67294.34843173108,45.57017822790003,-45.57017823,14.4605358,-60.03071403,LOSS,STOP_LOSS,9054.00493155
ETHUSDT,SHORT,1956.02,1976.618330308587,2.1977521468755974,1976.618330308587,1914.8233393828257,45.270024657750035,-45.27002466,8.64296433,-53.91298899,LOSS,STOP_LOSS,9000.09194256
BTCUSDT,SHORT,68716.7,69114.4505328873,0.11313739641311776,69114.4505328873,67921.19893422538,45.00045971280004,-45.00045971,15.59385752,-60.59431723,LOSS,STOP_LOSS,8939.49762533
ETHUSDT,LONG,1991.3,2021.3036616126967,2.9794688864065373,1976.2981691936516,2021.3036616126967,44.69748812665004,89.39497625,11.95542776,77.43954849,WIN,TAKE_PROFIT,9016.93717382
SOLUSDT,LONG,86.23,85.46218975632145,58.718526146643455,85.46218975632145,87.76562048735713,45.08468586910004,-45.08468587,10.08151233,-55.1661982,LOSS,STOP_LOSS,8961.77097562
SOLUSDT,SHORT,84.94,83.12620954745411,49.40907569030922,85.84689522627295,83.12620954745411,44.808854878100036,89.61770976,8.30399607,81.31371369,WIN,TAKE_PROFIT,9043.08468931
ETHUSDT,SHORT,1950.09,1973.5221778133277,1.929629580603147,1973.5221778133277,1903.2256443733443,45.21542344655004,-45.21542345,7.57111812,-52.78654157,LOSS,STOP_LOSS,8990.29814774
BTCUSDT,SHORT,67703.9,68291.05490547328,0.07655814559271275,68291.05490547328,66529.5901890534,44.95149073870004,-44.95149074,10.41152156,-55.3630123,LOSS,STOP_LOSS,8934.93513544
ETHUSDT,LONG,1992.29,1976.2734398424127,2.7892802972451682,1976.2734398424127,2024.3231203151745,44.67467567720004,-44.67467568,11.06943581,-55.74411149,LOSS,STOP_LOSS,8879.19102395
BTCUSDT,SHORT,68019.0,68385.61467988433,0.12109704699702135,68385.61467988433,67285.77064023135,44.39595511975004,-44.39595512,16.51819603,-60.91415115,LOSS,STOP_LOSS,8818.2768728
BTCUSDT,SHORT,68347.3,67620.04380342139,0.12125406307001094,68710.92809828931,67620.04380342139,44.09138436400004,88.18276873,16.48659288,71.69617585,WIN,TAKE_PROFIT,8889.97304865
BTCUSDT,SHORT,67067.0,67545.32416063697,0.0929283295747762,67545.32416063697,66110.35167872607,44.449865243250045,-44.44986524,12.50929842,-56.95916367,LOSS,STOP_LOSS,8833.01388498
SOLUSDT,SHORT,84.49,85.44156168470516,46.413249014523224,85.44156168470516,82.58687663058967,44.16506942490004,-44.16506942,7.88707589,-52.05214531,LOSS,STOP_LOSS,8780.96173967
BTCUSDT,SHORT,67573.0,68145.68973414424,0.07666421463614363,68145.68973414424,66427.62053171152,43.904808698350045,-43.9048087,10.40476676,-54.30957546,LOSS,STOP_LOSS,8726.65216421
BTCUSDT,LONG,68078.4,67797.0831277331,0.15510360423619954,67797.0831277331,68641.03374453378,43.633260821050044,-43.63326082,21.07477716,-64.70803798,LOSS,STOP_LOSS,8661.94412623
SOLUSDT,SHORT,84.22,83.178396662577,83.15971939625608,84.7408016687115,83.178396662577,43.30972063115004,86.61944126,13.92080369,72.69863757,WIN,TAKE_PROFIT,8734.6427638
BTCUSDT,SHORT,67355.3,66696.7847838491,0.13264147205063762,67684.55760807545,66696.7847838491,43.67321381900004,87.34642764,17.78086586,69.56556178,WIN,TAKE_PROFIT,8804.20832558
