symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,balance_after
BTCUSDT,SHORT,67311.3,67797.0663072475,0.10664096257113796,67797.0663072475,66339.76738550501,51.80258658949999,-51.80258659,14.40808623,-66.21067282,LOSS,STOP_LOSS,10294.30664508
ETHUSDT,SHORT,1955.18,1909.6002087814895,2.2585243086632087,1977.9698956092554,1909.6002087814895,51.47153322539999,102.94306645,8.72870005,94.2143664,WIN,TAKE_PROFIT,10388.52101148
ETHUSDT,SHORT,1927.72,1964.7248442040436,1.4036704159863533,1964.7248442040436,1853.710311591913,51.94260505739999,-51.94260506,5.46370967,-57.40631473,LOSS,STOP_LOSS,10331.11469675
BTCUSDT,SHORT,66413.7,67587.18744167688,0.04401885495249556,67587.18744167688,64066.72511664622,51.65557348374998,-51.65557348,5.89856563,-57.55413911,LOSS,STOP_LOSS,10273.56055764
BTCUSDT,LONG,67893.0,70121.3912427381,0.04610303774581569,66778.80437863094,70121.3912427381,51.36780278819999,102.73560558,6.36288269,96.37272289,WIN,TAKE_PROFIT,10369.93328053
SOLUSDT,LONG,86.62,85.00810724704776,32.16694554131177,85.00810724704776,89.84378550590449,51.849666402649994,-51.8496664,5.52075198,-57.37041838,LOSS,STOP_LOSS,10312.56286215
BTCUSDT,LONG,70410.0,69193.5499137066,0.04238794085490604,69193.5499137066,72842.9001725868,51.56281431074999,-51.56281431,5.91750702,-57.48032133,LOSS,STOP_LOSS,10255.08254082
BTCUSDT,SHORT,69144.0,69805.16643943761,0.07755295738802899,69805.16643943761,67821.66712112477,51.27541270409999,-51.2754127,10.77591878,-62.05133149,LOSS,STOP_LOSS,10193.03120933
ETHUSDT,LONG,2049.88,2128.1450818974345,1.302372777516273,2010.747459051283,2128.1450818974345,50.96515604664999,101.93031209,5.44134613,96.48896596,WIN,TAKE_PROFIT,10289.52017529
BTCUSDT,LONG,71449.1,73250.86857171914,0.05710789019631069,70548.21571414043,73250.86857171914,51.44760087644999,102.89520175,8.26350992,94.63169184,WIN,TAKE_PROFIT,10384.15186713
BTCUSDT,LONG,72993.3,72143.28264576604,0.0610819991815825,72143.28264576604,74693.33470846794,51.92075933564999,-51.92075934,8.86523262,-60.78599196,LOSS,STOP_LOSS,10323.36587517
BTCUSDT,SHORT,70810.7,71732.40583076223,0.05600141352383968,71732.40583076223,68967.28833847553,51.616829375849996,-51.61682938,7.98261541,-59.59944479,LOSS,STOP_LOSS,10263.76643038
SOLUSDT,LONG,88.28,87.38009851927791,57.027167141363876,87.38009851927791,90.0798029614442,51.3188321519,-51.31883215,10.0173978,-61.33622995,LOSS,STOP_LOSS,10202.43020043
BTCUSDT,LONG,71588.0,72633.18908293614,0.09761324880823817,71065.40545853192,72633.18908293614,51.01215100214999,102.024302,14.07789881,87.94640319,WIN,TAKE_PROFIT,10290.37660362
BTCUSDT,LONG,72715.6,74465.32991025792,0.058811228769034184,71840.73504487105,74465.32991025792,51.4518830181,102.90376604,8.65589134,94.2478747,WIN,TAKE_PROFIT,10384.62447832
BTCUSDT,LONG,74045.7,73155.39418982386,0.05832054761197976,73155.39418982386,75826.31162035228,51.9231223916,-51.92312239,8.58484842,-60.50797081,LOSS,STOP_LOSS,10324.11650751
ETHUSDT,LONG,2286.84,2231.408068295783,0.9312427142715441,2231.408068295783,2397.7038634084342,51.62058253755,-51.62058254,4.20758559,-55.82816813,LOSS,STOP_LOSS,10268.28833938
ETHUSDT,SHORT,2180.26,2228.098590812357,1.0732222840401509,2228.098590812357,2084.582818375286,51.3414416969,-51.3414417,4.73114868,-56.07259037,LOSS,STOP_LOSS,10212.21574901
BTCUSDT,SHORT,70835.9,69408.39860046208,0.07153909447875627,71549.65069976896,69408.39860046208,51.06107874505,102.12215749,10.03295013,92.08920736,WIN,TAKE_PROFIT,10304.30495637
